Date,price,log_return,volatility_20d,mean_return_20d,ma_50,price_ma_ratio
2010-04-19,5203.64990234375,-0.011264936095264202,0.007627485096452277,-0.0002707099246102699,5086.87701171875,1.0229557133691238
2010-04-20,5230.10009765625,0.005070133360250802,0.007694727397704773,-0.0001508191739894308,5094.87701171875,1.0265409912008618
2010-04-21,5244.89990234375,0.0028257402454029998,0.007686221778315521,-0.00017035050636744835,5101.1380078125,1.0281823182025414
2010-04-22,5269.35009765625,0.004650876550451328,0.007312862800911191,0.0006124435188855553,5109.6180078125,1.0312610628817112
2010-04-23,5304.10009765625,0.006573090991872485,0.007401042491588478,0.0007483974860146321,5121.32701171875,1.0356886185004928
2010-04-26,5322.4501953125,0.0034536355429986695,0.007298758350123031,0.0005863354717181509,5132.568017578125,1.0369955501971064
2010-04-27,5308.35009765625,-0.002652689456282345,0.007283898337221095,0.0002488128512198798,5142.882021484375,1.0321741925015258
2010-04-28,5215.4501953125,-0.017655659171124917,0.00824518556739995,-0.0008309509283306003,5152.047021484375,1.0123064043405912
2010-04-29,5254.14990234375,0.007392810217539679,0.008276568121209034,-7.89256472164007e-05,5160.593017578125,1.0181290957157345
2010-04-30,5278.0,0.004529016135379945,0.008316778353832703,0.00027452930701032897,5170.114013671875,1.0208672354309463
2010-05-03,5222.75,-0.010523154984110675,0.008449313384033739,-0.0006444338132528543,5177.454013671875,1.008748698918139
2010-05-04,5148.5,-0.014318672982353193,0.00817129868563607,-0.002091224211795158,5182.144013671875,0.99350770384167
2010-05-05,5124.89990234375,-0.004594416530933983,0.00817999901698233,-0.0022985879209848677,5186.88701171875,0.9880492655353872
2010-05-06,5090.85009765625,-0.006666163674476285,0.008181182782253348,-0.0027124303767726535,5191.806015625,0.9805547592369749
2010-05-07,5018.0498046875,-0.014403456807526558,0.008269849421508239,-0.002775237731622007,5195.039013671875,0.9659311107157059
2010-05-10,5193.60009765625,0.03438574403959364,0.01140090689425612,-0.0015931648595804038,5201.51001953125,0.9984793027706764
2010-05-11,5136.14990234375,-0.011123364586176314,0.011588597825961732,-0.0019432877820479626,5207.061015625,0.9863817395132369
2010-05-12,5156.64990234375,0.003983372356512285,0.011659120721216392,-0.0015870286364023736,5212.999013671875,0.989190653752218
2010-05-13,5178.89990234375,0.004305534740252186,0.011581521333409336,-0.0009060300079497381,5218.131015625,0.9924817692074466
2010-05-14,5093.5,-0.016627442603929482,0.012104146845887695,-0.001633000135596197,5219.661015625,0.9758296534492684
2010-05-17,5059.89990234375,-0.0066185160897830105,0.011953195486705166,-0.0014006791353221373,5219.09701171875,0.9694971929018478
2010-05-18,5066.2001953125,0.0012443672728817412,0.011874545523414697,-0.0015919674396905905,5218.816015625,0.9707566199200026
2010-05-19,4919.64990234375,-0.02935369831893425,0.013334785422997075,-0.003200939367907453,5215.435009765625,0.9432865893510257
2010-05-20,4947.60009765625,0.005665260344674226,0.013368109299597312,-0.003150220178196308,5211.90701171875,0.9492878684389001
2010-05-21,4931.14990234375,-0.0033304234883113635,0.013170953471946984,-0.0036453959022055005,5208.500009765625,0.9467504834593722
2010-05-24,4943.9501953125,0.002592439572484712,0.013147910686268907,-0.003688455700731198,5205.054013671875,0.9498364824507978
2010-05-25,4806.75,-0.02814346627068717,0.014232966362419266,-0.004962994541451439,5198.521015625,0.9246379856025457
2010-05-26,4917.39990234375,0.022758735608322447,0.015173893300193479,-0.002942274802479071,5194.129013671875,0.9467227112380681
2010-05-27,5003.10009765625,0.01727782415402294,0.015680773450716088,-0.002448024105654908,5191.613017578125,0.9636889499884534
2010-05-28,5066.5498046875,0.012602334221159585,0.015971062213357458,-0.002044358201365926,5188.98201171875,0.97640535142447
2010-05-31,5086.2998046875,0.0038905382570750065,0.01589334023003037,-0.0013236735393066424,5186.070009765625,0.9807618861893007
2010-06-01,4970.2001953125,-0.023090492266616938,0.016384273839951002,-0.0017622645035198295,5180.556015625,0.9593951267628322
2010-06-02,5019.85009765625,0.009939952188865392,0.016573286293392928,-0.0010355460675298609,5175.697021484375,0.9698887080945421
2010-06-03,5110.5,0.01789717455385668,0.017037696176324946,0.00019262084388678766,5173.803017578125,0.9877647027992655
2010-06-04,5135.5,0.004879962836728166,0.016710714979556243,0.001156791826099524,5172.007021484375,0.9929414207419429
2010-06-07,5034.0,-0.019962312910597833,0.015389469506932325,-0.0015606110214100497,5167.4790234375,0.9741694116546782
2010-06-08,4987.10009765625,-0.009360298632856782,0.015336768879171106,-0.0014724577237440733,5161.581025390625,0.9661962242041584
2010-06-09,5000.2998046875,0.0026432734937479525,0.015314589675674124,-0.0015394626668822897,5155.53001953125,0.9698905419509392
2010-06-10,5078.60009765625,0.015537780712110243,0.01574025439674097,-0.000977850368289387,5151.853017578125,0.9857812480923007
2010-06-11,5119.35009765625,0.007991844656968942,0.0154112002801977,0.0002531139947555343,5149.258017578125,0.99419180009629
2010-06-14,5197.7001953125,0.01518876068179503,0.015668730448324335,0.0013434778333344364,5147.402021484375,1.0097715650765549
2010-06-15,5222.35009765625,0.004731253234392907,0.015686958116389937,0.0015178221314099947,5144.481025390625,1.0151364290938778
2010-06-16,5233.35009765625,0.0021041161955454323,0.013904459158039754,0.0030907128571339786,5141.82802734375,1.0177995199033874
2010-06-17,5274.85009765625,0.007898634397593373,0.013935158341148852,0.003202381559779936,5139.83203125,1.0262689647415217
2010-06-18,5262.60009765625,-0.002325041692512812,0.013912146242252848,0.0032526506495698638,5138.995029296875,1.0240523813809344
2010-06-21,5353.2998046875,0.017087936936644132,0.014249435342530248,0.003977425517777834,5138.826025390625,1.0417359486850057
2010-06-22,5316.5498046875,-0.006888596684940277,0.012400365060853697,0.00504016899706518,5138.363017578125,1.034677734231662
2010-06-23,5323.14990234375,0.001240655034366222,0.011695589211822326,0.003964264968367368,5138.36701171875,1.0359614037307139
2010-06-24,5320.60009765625,-0.00047911774257688094,0.011298990815839785,0.003076417873537377,5139.30701171875,1.0352757843662796
2010-06-25,5269.0498046875,-0.009736053722463615,0.01141131212302454,0.001959498476356217,5139.436005859375,1.0252194596217086
2010-06-28,5333.5,0.01215763950246269,0.011632528712320404,0.0023728535386256014,5142.0330078125,1.037235659883279
2010-06-29,5256.14990234375,-0.014608882074956035,0.01077863198012446,0.002796934048208646,5142.55400390625,1.022089393393091
2010-06-30,5312.5,0.01066373324209074,0.010805059410306322,0.002833123100869914,5143.906005859375,1.032775481112715
2010-07-01,5251.39990234375,-0.011567845125803692,0.01065064796347603,0.001359872116886895,5143.547001953125,1.0209685845875756
2010-07-02,5237.10009765625,-0.002726760461016281,0.010654147089725131,0.0009795359519996726,5142.207001953125,1.0184537681324541
2010-07-05,5235.89990234375,-0.00022919799823436973,0.009459432404113384,0.0019661916976178454,5140.47599609375,1.0185632432332168
